,Name,City,State,Zip,Type Detailed*,Current Guaranteed Minimum,Average Daily Population,current_as_of
1689,ROCK ISLAND COUNTY CORRECTIONAL CENTER,ROCK ISLAND,IL,61201,USMS IGA,,0,2021-01-07
1690,ROCK ISLAND HOLD ROOM,ROCK ISLAND,IL,61201,HOLD,,0,2021-01-07
1691,ROCK RIVER HEALTH CARE,ROCKFORD,IL,61103,HOSPITAL,,0,2021-01-07
1692,ROCKINGHAM COUNTY JAIL,BRENTWOOD,NH,3833,USMS IGA,,0,2025-06-23
1693,ROCKINGHAM COUNTY JAIL,HARRISONBURG,VA,22801,USMS IGA,,2,2025-11-10
1694,ROCKWALL COUNTY DETENTION CENTER,ROCKWALL,TX,75087,IGSA,,0,2021-01-07
1695,ROLLING PLAINS DETENTION CENTER,HASKELL,TX,79521,USMS IGA,,12,2022-08-14
1696,ROSEAU COUNTY JAIL,ROSEAU,MN,56751,IGSA,,0,2021-01-07
1697,ROSEBUD COUNTY JAIL,FORSYTH,MT,59327,IGSA,,0,2021-01-07
1698,ROSWELL HOLD ROOM,ROSWELL,NM,88201,HOLD,,0,2021-01-07
1699,"ROUNDHOUSE (PHILADELPHIA, PENNSYLVANIA)",PHILADELPHIA,PA,19106,IGSA,,0,2021-01-07
1700,ROUTT COUNTY JAIL,STEAMBOAT SPRINGS,CO,80487,IGSA,,0,2021-01-07
1701,RUNNELS COUNTY JAIL,BALLINGER,TX,76821,IGSA,,0,2021-01-07
1702,RUTH DYKEMAN CHILD CENTER,SEATTLE,WA,98166,ORR,,0,2021-01-07
1703,RUTHERFORD COUNTY JUVENILE DETENTION CENTER,MURFREESBORO,TN,37130,JUVENILE,,0,2021-01-07
1704,RUTHERFORD COUNTY SHERIFF,MURFREESBORO,TN,37129,IGSA,,0,2021-01-07
1705,Randall County Jail,Amarillo,TX,79118,USMS IGA,,1,2024-04-15
1706,Richwood Correctional Center,Richwood,LA,71202,DIGSA,677,740,2024-04-15
1707,Rio Grande Detention Center,Laredo,TX,78046,USMS CDF,275,485,2024-04-15
1708,River Correctional Center,Ferriday,LA,71334,DIGSA,361,481,2024-04-15
1709,Robert A Deyton Detention,Lovejoy,GA,30250,USMS CDF,,2,2024-04-15
1710,Robert A. Deyton Detention Facility,Lovejoy,GA,30250,USMS CDF,,2,2024-01-22
1711,Rockingham County Jail,Harrisonburg,VA,22801,USMS IGA,,0,2023-12-11
1712,S NEW HOPE CHILDREN'S E.S.,MCALLEN,TX,78501,ORR,,19,2021-01-07
1713,S.D. COUNTY PROBATION,SAN DIEGO,CA,92104,Other,,0,2021-01-07
1714,SAC & FOX NATION JUVENILE DETENTION,STROUD,OK,74079,JUVENILE,,0,2021-01-07
1715,SAC COUNTY JAIL,SAC CITY,IA,50583,IGSA,,0,2021-01-07
1716,SACRAMENTO COUNTY JAIL,SACRAMENTO,CA,95814,USMS IGA,,0,2021-01-07
1717,SACRAMENTO HOLD,SACRAMENTO,CA,95814,HOLD,,0,2021-01-07
1718,SAFFORD FEDERAL CORRECTIONAL INSTITUTE,SAFFORD,AZ,85546,BOP,,0,2021-01-07
1719,SAGUACHE COUNTY JAIL,SAGUACHE,CO,81149,IGSA,,0,2021-01-07
1720,SAINT ALBANS HOLD ROOM,SAINT ALBANS,VT,5478,HOLD,,0,2021-01-07
1721,SAINT CLAIR COUNTY JAIL,PORT HURON,MI,48060,IGSA,,69,2023-11-13
1722,SAINT GEORGE HOLD ROOM,SAINT GEORGE,UT,84770,HOLD,,0,2021-01-07
1723,SAINT TAMMANY PARISH JAIL,COVINGTON,LA,70433,IGSA,,0,2021-01-07
1724,SAIPAN DEPARTMENT OF CORR,SAIPAN,MP,96950,USMS IGA,,5,2024-08-05
1725,SAIPAN DEPARTMENT OF CORRECTIONS (SUSUPE),SAIPAN,MP,96950,USMS IGA,,22,2025-11-10
1726,SAIPAN HOLD,SAIPAN,MP,96950,HOLD,,0,2021-01-07
1727,SALEM COUNTY CORRECTIONAL FACILITY,WOODSTOWN,NJ,8098,USMS IGA,,0,2021-01-07
1728,SALINE COUNTY JAIL,SALINA,KS,67401,IGSA,,0,2021-01-07
1729,SALINE COUNTY JAIL,WILBER,NE,68465,USMS IGA,,0,2023-03-20
1730,SALISBURY HOLD ROOM,SALISBURY,MD,21801,HOLD,,0,2021-01-07
1731,SALT LAKE CITY  HOLD ROOM,WEST VALLEY CITY,UT,84120,HOLD,,0,2021-01-07
1732,SALT LAKE COUNTY METRO JAIL,SALT LAKE CITY,UT,84119,USMS IGA,,7,2025-09-15
1733,SALT LAKE COUNTY OXBOW JAIL,SALT LAKE CITY,UT,84119,IGSA,,0,2021-01-07
1734,SALT LAKE VALLEY JUVENILE,SALT LAKE CITY,UT,84119,ORR,,0,2021-01-07
1735,SAMARITAN BEHAVIORAL CENTER,DETROIT,MI,48213,HOSPITAL,,0,2021-01-07
1736,SAMARITAS KENTWOOD SHLTR,KENTWOOD,MI,49512,ORR,,6,2021-01-07
1737,SAMARITAS TFC,LANSING,MI,48911,ORR,,8,2021-01-07
1738,SAN ANGELO HOLDROOM,SAN ANGELO,TX,76904,HOLD,,0,2021-01-07
1739,SAN ANTONIO DRO HOLD ROOM,SAN ANTONIO,TX,78239,HOLD,,0,2021-01-07
1740,SAN BERNARDINO COUNTY JAIL,SAN BERNARDINO,CA,92408,USMS IGA,,0,2021-01-07
1741,SAN BERNARDINO HOLD ROOM,SAN BERNARDINO,CA,92410,HOLD,,0,2021-01-07
1742,SAN DIEGO,SAN DIEGO,CA,92123,JUVENILE,,0,2021-01-07
1743,SAN DIEGO AREA HOSPITAL,CHULA VISTA,CA,91911,HOSPITAL,,0,2021-01-07
1744,SAN DIEGO COUNTY JAIL,SAN DIEGO,CA,92158,IGSA,,0,2021-01-07
1745,SAN DIEGO DISTRICT STAGING,SAN DIEGO,CA,92101,STAGING,,16,2025-11-10
1746,SAN DIEGO MCC,SAN DIEGO,CA,92101,BOP,,0,2021-01-07
1747,SAN FRANCISCO COUNTY JAIL,SAN FRANCISCO,CA,94103,IGSA,,0,2021-01-07
1748,SAN JOAQUIN COUNTY JAIL,FRENCH CAMP,CA,95231,IGSA,,0,2021-01-07
1749,SAN JUAN AIRPORT HOLD ROOM,SAN JUAN,PR,937,HOLD,,0,2021-01-07
1750,SAN JUAN COUNTY DETENTION CENTER,AZTEC,NM,87410,USMS IGA,,0,2021-01-07
1751,SAN JUAN COUNTY JAIL,MONTICELLO,UT,84535,USMS IGA,,0,2021-01-07
1752,SAN JUAN STAGING,GUAYNABO,PR,965,STAGING,100,24,2025-11-10
1753,SAN JUAN STAGING FACILITY,GUAYNABO,PR,968,STAGING,,0,2021-01-07
1754,SAN LUIS OBISPO CO JAIL,SAN LUIS OBISPO,CA,93406,Other,,0,2021-01-07
1755,SAN LUIS REGIONAL DETENTION CENTER,SAN LUIS,AZ,85349,IGSA,100,372,2025-11-10
1756,SAN MATEO CO JAIL,REDWOOD CITY,CA,94063,IGSA,,0,2021-01-07
1757,SAN MATEO JUVENILLE HALL,SAN MATEO,CA,94402,JUVENILE,,0,2021-01-07
1758,SAN MIGUEL COUNTY DETENTION CENTER,LAS VEGAS,NM,87701,IGSA,,0,2021-01-07
1759,SAN MIGUEL COUNTY JAIL,TELLURIDE,CO,81435,IGSA,,0,2021-01-07
1760,SAN PATRICIO COUNTY JAIL,SINTON,TX,78387,IGSA,,0,2021-01-07
1761,SAN PEDRO PENINSULA HOSPITAL,SAN PEDRO,CA,90732,HOSPITAL,,0,2021-01-07
1762,SAN PEDRO SERVICE PROCESSING CENTER,SAN PEDRO,CA,90731,SPC,,0,2021-01-07
1763,SANDOVAL COUNTY DETENTION CENTER,BERNALILLO,NM,87004,IGSA,,0,2021-01-07
1764,SANDSTONE FEDERAL CORRECTIONAL INSTITUTE,SANDSTONE,MN,55072,BOP,,0,2021-01-07
1765,SANDY PINES HOSPITAL,JUPITER,FL,33469,ORR,,0,2021-01-07
1766,SANGAMON COUNTY JAIL,SPRINGFIELD,IL,62701,USMS IGA,,0,2021-01-07
1767,SANPETE COUNTY JAIL,MANTI,UT,84642,USMS IGA,,0,2021-01-07
1768,SANTA ANA CITY JAIL,SANTA ANA,CA,92701,IGSA,,0,2021-01-07
1769,SANTA ANA COUNTY JAIL,SANTA ANA,CA,92703,IGSA,,0,2021-01-07
1770,SANTA ANA DRO HOLDROOM,SANTA ANA,CA,90701,HOLD,,0,2021-01-07
1771,SANTA BARBRA COUNTY JAIL,SANTA BARBRA,CA,93110,Other,,0,2021-01-07
1772,SANTA CLARA CO JAIL/MENS,MILPITAS,CA,95035,IGSA,,0,2021-01-07
1773,SANTA CLARA COUNTY JAIL,SAN JOSE,CA,95110,IGSA,,0,2021-01-07
1774,SANTA CLARA COUNTY MAIN JAIL,SAN JOSE,CA,95110,USMS IGA,,0,2021-01-07
1775,SANTA CRUZ COUNTY JAIL,NOGALES,AZ,85621,USMS IGA,,0,2021-01-07
1776,SANTA CRUZ COUNTY MAIN JAIL,SANTA CRUZ,CA,95060,IGSA,,0,2021-01-07
1777,SANTA FE CORNELL DETENTION,SANTA FE,NM,87508,IGSA,,0,2021-01-07
1778,SANTA FE COUNTY JAIL,SANTA FE,NM,87507,IGSA,,0,2021-01-07
1779,SANTA RITA JAIL,DUBLIN,CA,94568,IGSA,,0,2021-01-07
1780,SARASOTA COUNTY JAIL,SARASOTA,FL,34237,IGSA,,0,2021-01-07
1781,SARPY COUNTY JAIL,PAPILLION,NE,68046,USMS IGA,,21,2025-11-10
1782,SARPY COUNTY JUVENILE,PAPILLION,NE,68048,JUVENILE,,0,2021-01-07
1783,SAUK COUNTY SHERIFF,BARABOO,WI,53913,USMS IGA,,18,2025-11-10
1784,SAULT SAINTE MARIE HOLDROOM,SAULT STE. MARIE,MI,49783,HOLD,,0,2021-01-07
1785,SCC/JAMESTOWN,JAMESTOWN,CA,95327,Other,,0,2021-01-07
1786,SCHNECTADY COUNTY JAIL,SCHNECTADY,NY,12307,IGSA,,0,2021-01-07
1787,SCHOHARIE COUNTY JAIL,SCHOHARIE,NY,12157,IGSA,,0,2021-01-07
1788,SCHUYLKILL FEDERAL CORRECTIONAL INSTITUTE,MINERSVILLE,PA,17954,BOP,,0,2021-01-07
1789,SCOTT COUNTY DET. FACILITY,DAVENPORT,IA,52801,USMS IGA,,1,2025-11-10
1790,SCOTT COUNTY JAIL,BENTON,MO,63786,IGSA,,0,2021-01-07
1791,SCOTT COUNTY JAIL,SHAKOPEE,MN,55372,IGSA,,0,2021-01-07
1792,SCOTTS BLUFF COUNTY JAIL,GERING,NE,69341,USMS IGA,,0,2021-01-07
1793,SEAGOVILLE FEDERAL CORRECTIONAL INSTITUTE,SEAGOVILLE,TX,75159,BOP,,0,2021-01-07
1794,SEAL BEACH DETENTION CENTER,SEAL BEACH,CA,90740,IGSA,,0,2021-01-07
1795,SEATAC FEDERAL DETENTION CENTER,SEATAC,WA,98198,BOP,,0,2021-01-07
1796,SEATTLE CONTRACT DETENTION,SEATTLE,WA,98134,Other,,0,2021-01-07
1797,SEATTLE FIELD OFFICE HOLD ROOM,SEATTLE,WA,98168,HOLD,,1,2021-01-07
1798,SEBASTIAN COUNTY DETENTION CENTER,FORT SMITH,AR,72901,USMS IGA,,2,2025-11-10
1799,SEBASTIAN COUNTY JUVENILE,FORT SMITH,AR,72901,JUVENILE,,0,2021-01-07
1800,SEDGWICK COUNTY JAIL,WICHITA,KS,67203,IGSA,,0,2021-01-07
1801,SELMA CARSON HOME/PIONEER HUMAN SERVICES,FIFE,WA,98424,ORR,,2,2021-01-07
1802,SENECA COUNTY JAIL,CORNING,NY,14830,IGSA,,0,2021-01-07
1803,SENECA COUNTY JAIL,TIFFIN,OH,44883,IGSA,,63,2025-11-10
1804,SETON HOME,SAN ANTONIO,TX,78210,ORR,,8,2021-01-07
1805,SEWARD COUNTY JAIL,LIBERAL,KS,67901,IGSA,,0,2021-01-07
1806,SFR HOLD ROOM,SAN FRANCISCO,CA,94111,HOLD,,0,2021-01-07
1807,SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS,TOPEKA,KS,66607,IGSA,,0,2021-01-07
1808,SHAWNEE COUNTY JUVENILE DETENTION CENTER,TOPEKA,KS,66607,JUVENILE,,0,2021-01-07
1809,SHELBY COUNTY,MEMPHIS,TN,38103,IGSA,,0,2021-01-07
1810,SHELBY COUNTY DETENTION CENTER,SHELBYVILLE,KY,40065,IGSA,,0,2021-01-07
1811,SHELTER HEARTS- BERKSHIRE FARM CENTER AND SERVICES,CANAAN,NY,12029,ORR,,2,2021-01-07
1812,SHENANDOAH COUNTY JAIL,WOODSTOCK,VA,22664,IGSA,,0,2021-01-07
1813,SHENANDOAH VALLEY JUVENILE CENTER,STAUNTON,VA,24401,ORR,,3,2021-01-07
1814,SHERBURNE COUNTY JAIL,ELK RIVER,MN,55330,USMS IGA,,99,2025-11-10
1815,SHERIDAN COUNTY JAIL,PLENTYWOOD,MT,59254,IGSA,,0,2021-01-07
1816,SHERIDAN COUNTY JAIL,SHERIDAN,WY,82801,IGSA,,0,2021-01-07
1817,SHERIDAN FEDERAL CORRECTIONAL INSTITUTE,SHERIDAN,OR,97378,BOP,,0,2021-01-07
1818,SHILOH TREATMENT CENTER,MANVEL,TX,77578,ORR,,3,2021-01-07
1819,SHOSHONE COUNTY PUBLIC SAFETY FACILITY,WALLACE,ID,83873,IGSA,,0,2021-01-07
1820,SHREVEPORT HOLD ROOM,SHREVEPORT,LA,71101,HOLD,,0,2021-01-07
1821,SILVERDALE/HAMILTON COUNTY,CHATTANOOGA,TN,37421,IGSA,,0,2021-01-07
1822,SIMPSON COUNTY JAIL,MENDENHALL,MS,39114,IGSA,,0,2021-01-07
1823,SIOUX CITY HOLD ROOM,SIOUX CITY,IA,51101,HOLD,,0,2021-01-07
1824,SIOUX COUNTY JAIL,ORANGE CITY,IA,51041,USMS IGA,,9,2025-11-10
1825,SIOUX FALLS HOLD ROOM,SIOUX FALLS,SD,57103,HOLD,,0,2021-01-07
1826,SITKA CITY JAIL,SITKA,AK,99835,IGSA,,0,2021-01-07
1827,SLEEP INN SUITES AIRPORT,OMAHA,NE,68110,Other,,0,2021-01-07
1828,SNAKE RIVER JUVENILE,TWIN FALLS,ID,83301,JUVENILE,,0,2021-01-07
1829,SNJ HOLD ROOM,SAN JOSE,CA,95112,HOLD,,0,2021-01-07
1830,SNYDER COUNTY JAIL,SELINSGROVE,PA,17870,IGSA,,0,2021-01-07
1831,SOLON CITY JAIL,SOLON,OH,44139,IGSA,,0,2021-01-07
1832,SOMERSET COUNTY JAIL,MADISON,ME,4950,IGSA,,0,2021-01-07
1833,SOMERSET COUNTY JAIL,SOMERSET,PA,15501,IGSA,,0,2021-01-07
1834,SOUTH BAY DETENT FACILITY,CHULA VISTA,CA,91910,IGSA,,0,2023-02-06
1835,SOUTH CENTRAL REGIONAL JAIL,CHARLESTON,WV,25309,IGSA,,20,2025-11-10
1836,SOUTH LOUISIANA DETENTION CENTER,BASILE,LA,70515,DIGSA,700,737,2024-05-13
1837,SOUTH LOUISIANA ICE PROCESSING CENTER,BASILE,LA,70515,DIGSA,700,983,2025-11-10
1838,SOUTH TEXAS FAM RESIDENTIAL CENTER,DILLEY,TX,78017,DIGSA,"2,400",1707,2024-07-08
1839,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,DILLEY,TX,78017,DIGSA,"2,400",1091,2023-09-18
1840,SOUTH TEXAS FAMILY RESIDENTIAL CENTER2,DILLEY,TX,78017,DIGSA,"2,400",1345,2023-02-21
1841,SOUTH TEXAS HOSPITAL,HARLINGEN,TX,78550,HOSPITAL,,0,2021-01-07
1842,SOUTH TEXAS ICE PROCESSING CENTER,PEARSALL,TX,78061,CDF,"1,350",1756,2025-11-10
1843,SOUTH TEXAS ICE PROCESSING CENTER1,PEARSALL,TX,78061,CDF,"1,350",1356,2023-04-11
1844,SOUTH TEXAS/PEARSALL HOLD ROOM,PEARSALL,TX,78061,HOLD,,0,2021-01-07
1845,SOUTHERN UTE DETENTION CENTER,IGNACIO,CO,81137,IGSA,,0,2021-01-07
1846,"SOUTHWEST INITIATIVES GROUP, LLC",NIXON,TX,78140,ORR,,0,2021-01-07
1847,SOUTHWEST KEY #946,BROWNSVILLE,TX,78520,ORR,,0,2021-01-07
1848,SOUTHWEST KEY (JUVENILE),DOVER,DE,19904,ORR,,0,2021-01-07
1849,SOUTHWEST KEY - ANTIGUA,SAN BENITO,TX,78586,ORR,,34,2021-01-07
1850,SOUTHWEST KEY - BROWSVILLE - STAFF SECURE,BROWNSVILLE,TX,78520,ORR,,0,2021-01-07
1851,SOUTHWEST KEY - CASA HOUSTON,HOUSTON,TX,78054,ORR,,21,2021-01-07
1852,SOUTHWEST KEY - CASA PHOENIX,PHOENIX,AZ,85017,ORR,,59,2021-01-07
1853,SOUTHWEST KEY - CASITA DEL VALLE,CLINT,TX,79836,ORR,,22,2021-01-07
1854,SOUTHWEST KEY - EL CAJON,EL CAJON,CA,92021,ORR,,0,2021-01-07
1855,SOUTHWEST KEY - LEMON GROVE,LEMON GROVE,CA,91945,ORR,,11,2021-01-07
1856,SOUTHWEST KEY - MESA,HOUSTON,TX,77028,ORR,,5,2021-01-07
1857,SOUTHWEST KEY - RIO GRANDE,SAN BENITO,TX,78586,ORR,,39,2021-01-07
1858,SOUTHWEST KEY - SOL,YOUNGTOWN,AZ,85363,ORR,,0,2021-01-07
1859,SOUTHWEST KEY CASA FRANKLIN,EL PASO,TX,79901,ORR,,28,2021-01-07
1860,SOUTHWEST KEY CASA LIGHTHOUSE,PHOENIX,AZ,85014,ORR,,26,2021-01-07
1861,SOUTHWEST KEY CASA MONTEZUMA,CHANNELVIEW,TX,77530,ORR,,30,2021-01-07
1862,SOUTHWEST KEY CASA PADRE,BROWNSVILLE,TX,78521,ORR,,182,2021-01-07
1863,SOUTHWEST KEY CASA QUETZAL,HOUSTON,TX,77076,ORR,,47,2021-01-07
1864,SOUTHWEST KEY COMBES FACILITY,COMBES,TX,78552,ORR,,0,2021-01-07
1865,SOUTHWEST KEY CONROE,CONROE,TX,77304,ORR,,0,2021-01-07
1866,SOUTHWEST KEY ESTRELLA,TUCSON,AZ,85704,ORR,,105,2021-01-07
1867,SOUTHWEST KEY JUVENILE - SAN JOSE,SAN JOSE,CA,95118,ORR,,0,2021-01-07
1868,SOUTHWEST KEY JUVENILE CAMPBELL,PHOENIX,AZ,85017,ORR,,28,2021-01-07
1869,SOUTHWEST KEY KOKOPELLI,MESA,AZ,85204,ORR,,54,2021-01-07
1870,SOUTHWEST KEY LAS PALMAS,MESA,AZ,85201,ORR,,44,2021-01-07
1871,SOUTHWEST KEY PROGRAM (JUVENILE),CANUTILLO,TX,79835,ORR,,28,2021-01-07
1872,SOUTHWEST KEY PROGRAM JUVENILE,DALLAS,TX,75207,ORR,,0,2021-01-07
1873,SOUTHWEST KEY SUNZAL,HOUSTON,TX,77003,ORR,,30,2021-01-07
1874,SOUTHWEST KEY VILLAGE GREEN,PHOENIX,AZ,85014,ORR,,0,2021-01-07
1875,SOUTHWEST KEY-CASA BLANCA,SAN ANTONIO,TX,78260,ORR,,11,2021-01-07
1876,SOUTHWEST KEY-CASA ESPERANZA,BROWNSVILLE,TX,78520,ORR,,36,2021-01-07
1877,SOUTHWEST KEY-EL PRESIDENTE,BROWNSVILLE,TX,78521,ORR,,34,2021-01-07
1878,SOUTHWEST KEY-GLENDALE,GLENDALE,AZ,85301,ORR,,12,2021-01-07
1879,SOUTHWEST KEY-PLEASANT HILL,PLEASANT HILL,CA,94523,ORR,,5,2021-01-07
1880,SOUTHWEST YOUTH VILLAGE,VINCENNES,IN,47591,ORR,,0,2021-01-07
1881,SPECIALIZED CARE FOR IMM. YOUTH,DES PLAINES,IL,60016,ORR,,0,2021-01-07
1882,SPOKANE COUNTY,SPOKANE,WA,99260,IGSA,,0,2021-01-07
1883,SPRINGFIELD CITY JAIL,SPRINGFIELD,OR,97477,IGSA,,0,2021-01-07
1884,SPRINGFIELD DRO HOLD,STRAFFORD,MO,65757,HOLD,,0,2021-01-07
1885,SPRINGFIELD FEDERAL MEDICAL CENTER,SPRINGFIELD,MO,65808,BOP,,0,2021-01-07
1886,ST JEROMES GROUP HOME,HOUSTON,TX,77056,ORR,,7,2021-01-07
1887,ST JOSEPH COUNTY (CENTREVILLE),CENTREVILLE,MI,49032,IGSA,,0,2021-01-07
1888,ST JOSEPHS HOSPITAL,PHOENIX,AZ,85013,HOSPITAL,,0,2021-01-07
1889,ST LAWRENCE COUNTY JAIL,CANTON,NY,13617,IGSA,,0,2021-01-07
1890,ST MARY MEDICAL CENTER,APPLE VALLEY,CA,92807,HOSPITAL,,1,2021-01-07
1891,ST MARY'S HOSPITAL,TUCSON,AZ,85745,HOSPITAL,,0,2021-01-07
1892,ST PETER-ST JOSEPH (ST PJS),SAN ANTONIO,TX,78210,ORR,,30,2021-01-07
1893,ST X ANNAS HOPE,SAINT CROIX,VI,820,IGSA,,0,2021-01-07
1894,ST. CLAIR COUNTY JAIL,OSCEOLA,MO,64776,IGSA,,0,2021-01-07
1895,ST. CLAIR COUNTY JAIL,PORT HURON,MI,48060,IGSA,,40,2025-11-10
1896,ST. CROIX COUNTY JAIL,HUDSON,WI,54016,IGSA,,0,2021-01-07
1897,ST. ELIZABETH'S HOSPITAL (DC),WASHINGTON,DC,20032,HOSPITAL,,0,2021-01-07
1898,ST. FRANCOIS COUNTY JAIL,FARMINGTON,MO,63640,IGSA,,0,2021-01-07
1899,ST. JOSEPH COUNTY JAIL,SOUTH BEND,IN,46601,IGSA,,0,2021-01-07
1900,ST. JOSEPHS HOSPITAL,ORANGE,CA,92868,HOSPITAL,,0,2021-01-07
1901,ST. LOUIS HOLDROOM,ST. LOUIS,MO,63101,HOLD,,0,2021-01-07
1902,ST. LOUIS JUVENILE CENTER,ST. LOUIS,MO,63105,JUVENILE,,0,2021-01-07
1903,ST. MARTIN D.P. NURSING HOME,LAKE CHARLES,LA,70615,HOSPITAL,,0,2021-01-07
1904,ST. MARTIN PARISH,BREAUX BRIDGE,LA,70517,IGSA,,0,2021-01-07
1905,ST. MARTIN PARISH CORRECTIONAL CENTER,ST MARTINVILLE,LA,70582,IGSA,,0,2021-01-07
1906,ST. MARTIN PARISH MEDICAL,ST MARTINVILLE,LA,70582,HOSPITAL,,0,2021-01-07
1907,ST. MARY OF THE NAZARETH,CHICAGO,IL,60622,HOSPITAL,,0,2021-01-07
1908,ST. MARYS COUNTY DETENTION CENTER,LEONARDTOWN,MD,20650,IGSA,,0,2021-01-07
1909,ST. T CRIMINAL JUSTICE COMPLEX,CHARLOTTE AMALIE,VI,802,IGSA,,0,2021-01-07
1910,ST. X GOLDEN GROVE,CHRISTIANSTED,VI,820,IGSA,,0,2021-01-07
1911,STANTON COUNTY JAIL,JOHNSON,KS,67855,IGSA,,0,2021-01-07
1912,STARK COUNTY JAIL,CANTON,OH,44711,IGSA,,0,2021-01-07
1913,STARR COUNTY JAIL,RIO GRANDE CITY,TX,78582,IGSA,,0,2021-01-07
1914,STATE CORRECTIONAL CENTER,ANCHORAGE,AK,99501,IGSA,,0,2021-01-07
1915,STAYBRIDGE STE PHO B A,PHOENIX,AZ,85016,Other,,0,2021-01-07
1916,STE. GENEVIEVE COUNTY SHERIFF/JAIL,STE. GENEVIEVE,MO,63670,USMS IGA,,84,2025-11-10
1917,STEUBEN COUNTY JAIL,BATH,NY,14810,IGSA,,0,2021-01-07
1918,STEVENS COUNTY JAIL,COLVILLE,WA,99114,IGSA,,0,2021-01-07
1919,STEWART DETENTION CENTER,LUMPKIN,GA,31815,DIGSA,"1,600",2095,2025-11-10
1920,STOCKTON STAGING FACILITY,STOCKTON,CA,95202,STAGING,,0,2021-01-07
1921,STONE COUNTY JAIL,GALENA,MO,65656,IGSA,,0,2021-01-07
1922,STONE PARK POLICE DEPARTMENT,STONE PARK,IL,60165,IGSA,,0,2021-01-07
1923,STORY COUNTY JAIL,NEVADA,IA,50201,USMS IGA,,0,2021-01-07
1924,STRAFFORD CO DEPT OF CORR,DOVER,NH,3820,IGSA,,81,2024-08-05
1925,STRAFFORD COUNTY CORRECTIONS,DOVER,NH,3820,IGSA,,139,2025-11-10
1926,STUART HOLD ROOM,STUART,FL,34997,HOLD,,0,2021-01-07
1927,STUTSMAN COUNTY,JAMESTOWN,ND,58401,IGSA,,0,2021-01-07
1928,SUFFOLK COUNTY,RIVERHEAD,NY,11901,USMS IGA,,0,2021-01-07
1929,SUFFOLK COUNTY HOUSE OF CORRECTIONS,BOSTON,MA,2118,IGSA,,0,2021-01-07
1930,SUITES ON SCOTTSDALE-CASA DE ALEGRÍA,SCOTTSDALE,AZ,85253,FAMILY STAGING,,97,2021-12-13
1931,SULPHUR CITY,SULPHUR,LA,70663,IGSA,,0,2021-01-07
1932,SUMMIT COUNTY JAIL,BRECKENRIDGE,CO,80424,IGSA,,0,2021-01-07
1933,SUMMIT COUNTY JAIL,PARK CITY,UT,84098,IGSA,,0,2021-01-07
1934,SUNNY GLEN CLD HOME NDR CTR,RAYMONDVILLE,TX,78580,ORR,,34,2021-01-07
1935,SUNNYSIDE JAIL,SUNNYSIDE,WA,98944,IGSA,,0,2021-01-07
1936,SUPER 8 BY WYNDHAM,HIDALGO,TX,78557,Other,,1,2021-07-08
1937,SURESTAY HOTEL BEST WEST,MISSION,TX,78572,Other,,1,2021-06-24
1938,SUSSEX COUNTY PRISON,GEORGETOWN,DE,19947,IGSA,,0,2021-01-07
1939,SUWANNEE COUNTY JAIL,LIVE OAK,FL,32064,IGSA,,0,2022-12-27
1940,SWEETWATER COUNTY JAIL,BIG TIMBER,MT,59011,IGSA,,0,2021-01-07
1941,SWEETWATER COUNTY JAIL,ROCK SPRINGS,WY,82901,USMS IGA,,0,2023-11-13
1942,SWEETWATER COUNTY JAIL,ROCK SPRINGS,WY,82935,USMS IGA,,9,2025-11-10
1943,SWK CASA AMANCER,YOUNGTOWN,AZ,85363,ORR,,28,2021-01-07
1944,SWK CASA OASIS,MCALLEN,TX,78504,ORR,,15,2021-01-07
1945,SWK LA ESPERANZA PROCESSING CENTER,BROWNSVILLE,TX,78520,ORR,,24,2021-01-07
1946,SWK SUENO,WESLACO,TX,78596,ORR,,18,2021-01-07
1947,SYCAMORE CANYON ACADEMY,ORACLE,AZ,85623,ORR,,0,2021-01-07
1948,Saipan Department Of Corrections (Suspe),Saipan,MP,96950,USMS IGA,,6,2024-04-01
1949,Saipan Department Of Corrections (Susupe),Saipan,MP,96950,USMS IGA,,6,2024-04-15
1950,Saipan Department Of Corrections (susupe),Saipan,MP,96950,USMS IGA,,5,2024-02-05
1951,Salt Lake County Metro Jail,Salt Lake City,UT,84119,USMS IGA,,4,2024-04-15
1952,San Juan Staging,Guaynabo,PR,965,STAGING,,3,2024-04-15
1953,San Luis Regional Detention Center,San Luis,AZ,85349,IGSA,100,63,2024-04-15
1954,San Luis Regional Detention Center***,San Luis,AZ,85349,IGSA,100,65,2024-04-01
1955,Sebastian County Detention Center,Fort Smith,AR,72901,USMS IGA,,0,2024-01-22
1956,Seneca County Jail,Tiffin,OH,44883,IGSA,,66,2024-04-15
1957,Sherburne County Jail,Elk River,MN,55330,IGSA,,1,2024-04-15
1958,South Central Regional Jail,Charleston,WV,25309,IGSA,,3,2024-04-15
1959,South Louisiana Detention Center,Basile,LA,70515,DIGSA,700,765,2024-04-15
1960,South Texas Fam Residential Center,Dilley,TX,78017,DIGSA,"2,400",1829,2024-04-15
1961,South Texas ICE Processing Center,Pearsall,TX,78061,CDF,"1,350",1621,2024-04-15
1962,South Texas Ice Processing Center,Pearsall,TX,78061,CDF,"1,350",1657,2024-02-05
